"AÑO","CIIU","Descripción","ALTAVISTA","ARANJUEZ","BELEN","BUENOS AIRES","CASTILLA","DOCE DE OCTUBRE","EL POBLADO","GUAYABAL","LA AMERICA","LA CANDELARIA","LAURELES-ESTADIO","MANRIQUE","PALMITAS","POPULAR","ROBLEDO","SAN ANTONIO DE PRADO","SAN CRISTOBAL","SAN JAVIER","SANTA CRUZ","SANTA ELENA","VILLA HERMOSA","Sin georreferenciar"
"2021","1,640","Fabricación de recipientes de madera","0","0","0","1","0","0","1","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2021","1,690","Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería","0","2","2","1","3","0","8","3","3","11","7","1","0","1","5","2","2","0","0","1","2","0"
"2021","1,701","Fabricación de pulpas (pastas) celulósicas; papel y cartón","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0"
"2021","1,702","Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón","0","2","2","1","0","0","0","3","1","13","4","2","0","0","0","0","2","0","0","0","0","1"
"2021","1,709","Fabricación de otros artículos de papel y cartón","1","4","5","1","0","0","8","4","2","14","8","0","0","0","1","0","1","0","2","0","1","0"
"2021","1,811","Actividades de impresión","1","20","69","8","10","8","30","37","27","281","56","11","1","3","11","3","4","4","2","0","11","0"
"2021","1,812","Actividades de servicios relacionados con la impresión","1","3","11","1","2","4","14","22","4","77","13","5","0","1","0","0","1","2","0","0","6","0"
"2021","1,820","Producción de copias a partir de grabaciones originales","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2021","1,921","Fabricación de productos de la refinación del petróleo","0","0","1","0","1","0","3","2","1","3","0","0","0","0","0","0","1","1","0","1","0","0"
"2021","1,922","Actividad de mezcla de combustibles","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,011","Fabricación de sustancias y productos químicos básicos","0","1","2","0","0","0","9","7","2","3","4","0","0","1","1","3","0","0","0","0","2","0"
"2021","2,012","Fabricación de abonos y compuestos inorgánicos nitrogenados","0","0","2","0","1","1","3","2","1","2","6","0","0","0","1","2","0","0","0","0","0","0"
"2021","2,013","Fabricación de plásticos en formas primarias","0","5","3","2","2","0","2","7","3","8","1","3","0","0","2","1","0","0","0","0","1","0"
"2021","2,014","Fabricación de caucho sintético en formas primarias","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0"
"2021","2,021","Fabricación de plaguicidas y otros productos químicos de uso agropecuario","1","1","0","0","0","0","1","1","1","3","4","0","0","1","1","0","0","0","0","0","0","0"
"2021","2,022","Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas","0","1","4","1","2","1","8","5","4","6","9","0","0","0","1","2","1","0","1","1","0","0"
"2021","2,023","Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador","2","8","21","5","4","3","15","30","7","27","25","6","0","2","6","3","2","11","6","4","8","0"
"2021","2,029","Fabricación de otros productos químicos n.c.p.","1","2","2","2","2","0","3","11","2","11","7","2","0","0","1","1","0","1","0","0","0","1"
"2021","2,030","Fabricación de fibras sintéticas y artificiales","0","3","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"2021","2,100","Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","0","1","12","1","0","3","34","8","5","16","12","1","0","0","1","2","0","1","1","3","1","0"
"2021","2,211","Fabricación de llantas y neumáticos de caucho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,212","Reencauche de llantas usadas","0","0","1","0","0","0","1","2","0","2","1","0","0","0","0","3","0","0","0","0","0","0"
"2021","2,219","Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.","0","3","0","0","0","0","0","8","0","9","1","0","0","0","1","0","0","1","0","1","0","1"
"2021","2,221","Fabricación de formas básicas de plástico","1","12","4","2","2","1","5","30","5","14","6","1","0","0","1","3","2","0","1","0","0","0"
"2021","2,229","Fabricación de artículos de plástico n.c.p.","0","18","18","5","7","3","11","58","11","46","18","3","0","0","3","1","9","2","7","2","4","0"
"2021","2,310","Fabricación de vidrio y productos de vidrio","1","1","5","0","1","0","2","3","0","13","3","0","0","0","1","1","1","3","0","0","1","1"
"2021","2,391","Fabricación de productos refractarios","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,392","Fabricación de materiales de arcilla para la construcción","9","0","2","0","0","0","4","0","1","4","0","0","0","1","0","0","1","2","0","0","0","0"
"2021","2,393","Fabricación de otros productos de cerámica y porcelana","0","0","1","1","0","0","0","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0"
"2021","2,394","Fabricación de cemento, cal y yeso","0","0","1","0","0","1","5","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,395","Fabricación de artículos de hormigón, cemento y yeso","1","3","6","0","2","0","4","3","1","6","4","0","0","0","4","1","2","3","3","0","1","0"
"2021","2,396","Corte, tallado y acabado de la piedra","0","6","0","0","0","0","2","1","0","5","3","1","0","0","2","3","3","0","0","0","1","0"
"2021","2,399","Fabricación de otros productos minerales no metálicos n.c.p.","0","0","0","0","0","0","1","3","0","1","0","0","0","0","1","0","0","1","0","0","1","1"
"2021","2,410","Industrias básicas de hierro y de acero","0","0","3","0","3","2","0","12","1","16","3","1","0","1","7","2","0","1","3","0","2","0"
"2021","2,421","Industrias básicas de metales preciosos","0","0","2","0","0","0","3","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0"
"2021","2,429","Industrias básicas de otros metales no ferrosos","0","1","1","0","0","1","3","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,431","Fundición de hierro y de acero","1","1","1","0","2","0","1","1","0","2","0","0","0","1","1","0","2","1","1","0","0","0"
"2021","2,432","Fundición de metales no ferrosos","0","1","0","0","0","0","0","1","1","5","2","0","0","0","2","1","1","1","0","0","0","0"
"2021","2,511","Fabricación de productos metálicos para uso estructural","6","31","34","18","22","12","16","47","13","105","18","12","1","5","23","14","11","11","11","1","19","2"
"2021","2,512","Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o el transporte de mercancías","0","0","0","0","0","0","1","1","0","3","2","0","0","0","0","0","1","0","1","1","0","0"
"2021","2,513","Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central","0","0","1","1","0","0","0","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0"
"2021","2,591","Forja, prensado, estampado y laminado de metal; pulvimetalurgia","0","1","0","1","0","1","1","6","2","10","2","1","0","1","0","0","0","1","0","0","0","0"
"2021","2,592","Tratamiento y revestimiento de metales; mecanizado","0","2","1","1","5","1","2","22","2","21","2","0","0","2","2","1","0","0","0","0","0","2"
"2021","2,593","Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","1","0","1","0","1","0","0","0","0","5","1","1","1","0","0","1","0","0","0","0","0","0"
"2021","2,599","Fabricación de otros productos elaborados de metal n.c.p.","1","16","25","6","13","7","15","88","5","62","13","1","0","1","7","0","1","3","1","1","2","1"
"2021","2,610","Fabricación de componentes y tableros electrónicos","0","0","4","0","0","0","1","4","1","2","4","1","0","0","1","0","0","1","0","0","1","0"
"2021","2,620","Fabricación de computadoras y de equipo periférico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2021","2,640","Fabricación de aparatos electrónicos de consumo","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2021","2,651","Fabricación de equipo de medición, prueba, navegación y control","0","1","2","1","0","0","1","2","1","6","1","0","0","0","0","0","0","1","1","0","0","0"
"2021","2,652","Fabricación de relojes","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,660","Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico","0","1","5","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,670","Fabricación de instrumentos ópticos y equipo fotográfico","0","1","2","0","0","1","0","0","0","8","0","0","0","0","0","0","2","0","0","0","1","0"
"2021","2,711","Fabricación de motores, generadores y transformadores eléctricos","0","0","1","1","0","0","0","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0"
"2021","2,712","Fabricación de aparatos de distribución y control de la energía eléctrica","0","1","0","0","0","0","3","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,720","Fabricación de pilas, baterías y acumuladores eléctricos","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"2021","2,731","Fabricación de hilos y cables eléctricos y de fibra óptica","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,732","Fabricación de dispositivos de cableado","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,740","Fabricación de equipos eléctricos de iluminación","0","0","3","1","0","0","4","4","1","3","1","0","0","0","1","0","0","0","0","0","0","0"
"2021","2,750","Fabricación de aparatos de uso doméstico","0","2","5","0","1","0","3","3","0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,790","Fabricación de otros tipos de equipo eléctrico n.c.p.","1","2","2","0","0","1","4","5","2","4","4","1","0","0","1","0","1","0","0","0","0","0"
"2021","2,811","Fabricación de motores, turbinas, y partes para motores de combustión interna","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,812","Fabricación de equipos de potencia hidráulica y neumática","0","0","1","0","0","0","0","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,813","Fabricación de otras bombas, compresores, grifos y válvulas","0","0","1","0","1","0","1","1","0","3","0","0","0","0","0","0","0","1","0","0","0","0"
"2021","2,814","Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión","0","0","0","0","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2021","2,815","Fabricación de hornos, hogares y quemadores industriales","1","0","1","1","1","0","0","3","3","4","1","0","0","0","0","0","0","1","0","0","0","0"
"2021","2,816","Fabricación de equipo de elevación y manipulación","0","1","3","0","1","0","1","4","1","3","0","0","0","0","1","0","0","1","0","0","0","0"
"2021","2,817","Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico)","0","0","0","0","0","1","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,818","Fabricación de herramientas manuales con motor","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2021","2,819","Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.","0","3","5","1","5","1","7","18","1","16","5","1","0","0","3","0","0","1","2","1","2","0"
"2021","2,821","Fabricación de maquinaria agropecuaria y forestal","0","0","1","0","0","0","1","0","0","2","3","0","0","0","0","1","0","0","0","0","0","0"
"2021","2,822","Fabricación de máquinas formadoras de metal y de máquinas herramienta","0","0","1","0","0","1","2","3","1","1","2","0","0","0","0","0","1","0","0","0","0","0"
"2021","2,823","Fabricación de maquinaria para la metalurgia","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,824","Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción","0","1","0","0","0","0","2","2","0","0","1","0","0","1","0","0","0","0","2","0","0","0"
"2021","2,825","Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco","0","1","1","0","3","0","2","3","0","5","0","0","0","0","0","0","0","0","0","0","2","0"
"2021","2,826","Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros","0","0","0","0","0","0","1","2","0","3","0","0","0","0","0","1","0","0","0","0","0","0"
"2021","2,829","Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.","0","2","1","1","5","0","4","10","0","8","3","0","0","0","0","0","0","0","0","1","1","1"
"2021","2,910","Fabricación de vehículos automotores y sus motores","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","2,920","Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques","0","2","1","1","2","1","1","3","0","1","2","0","0","0","2","1","0","1","1","0","0","0"
"2021","2,930","Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores","0","3","4","0","3","1","5","14","3","30","5","0","0","0","1","3","0","2","1","0","1","1"
"2021","3,011","Construcción de barcos y de estructuras flotantes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","3,012","Construcción de embarcaciones de recreo y deporte","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","3,030","Fabricación de aeronaves, naves espaciales y de maquinaria conexa","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2021","3,091","Fabricación de motocicletas","0","0","2","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","3,092","Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad","0","0","3","0","1","0","2","2","1","3","2","0","0","0","0","0","0","0","0","0","0","0"
"2021","3,099","Fabricación de otros tipos de equipo de transporte n.c.p.","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","3,110","Fabricación de muebles","7","43","56","18","15","14","32","54","22","112","40","11","0","11","17","6","8","9","2","5","12","0"
"2021","3,120","Fabricación de colchones y somieres","0","8","6","0","3","2","0","3","3","12","26","3","0","1","2","0","1","2","1","0","2","0"
"2021","3,210","Fabricación de joyas, bisutería y artículos conexos","1","9","25","9","2","2","37","9","7","115","36","1","0","0","9","3","0","7","3","0","5","1"
"2021","3,220","Fabricación de instrumentos musicales","0","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","3,230","Fabricación de artículos y equipo para la práctica del deporte","1","0","6","0","0","2","4","3","2","5","2","1","0","0","1","0","0","0","0","0","2","0"
